id,customer_id,product_id,rating,review_text,review_date
800,176,671,4,"Very good product, minor improvements needed.",2024-01-21 00:00:00
801,499,84,4,Happy with this purchase overall.,2024-04-30 00:00:00
802,756,301,4,"Great quality, happy with my purchase.",2023-11-24 00:00:00
803,660,82,5,Perfect! Exactly what I was looking for.,2024-08-09 00:00:00
804,319,661,5,"Amazing product, worth every penny!",2023-04-26 00:00:00
805,508,111,4,"Great quality, happy with my purchase.",2024-05-08 00:00:00
806,479,75,4,"Good value for money, would recommend.",2023-02-22 00:00:00
807,885,494,3,"Fair quality, could be better.",2023-05-27 00:00:00
808,525,301,4,"Very good product, minor improvements needed.",2023-12-24 00:00:00
809,284,39,4,"Good value for money, would recommend.",2024-02-03 00:00:00
810,611,345,4,"Nice product, met my expectations.",2024-02-02 00:00:00
811,554,125,4,"Great quality, happy with my purchase.",2024-10-31 00:00:00
812,727,314,4,"Very good product, minor improvements needed.",2024-01-17 00:00:00
813,362,377,5,"Fantastic product, very satisfied!",2023-08-04 00:00:00
814,13,624,5,Superb quality and fast delivery.,2024-03-27 00:00:00
815,902,501,4,"Great quality, happy with my purchase.",2024-08-18 00:00:00
816,690,31,4,"Solid product, does what it promises.",2024-09-14 00:00:00
817,731,202,5,Superb quality and fast delivery.,2023-05-20 00:00:00
818,129,470,3,"Acceptable, but not impressed.",2024-04-21 00:00:00
819,429,322,5,"Fantastic product, very satisfied!",2023-05-02 00:00:00
820,792,72,5,Best purchase I've made in a long time!,2024-02-26 00:00:00
821,301,174,1,"Extremely disappointed, returning it.",2023-02-10 00:00:00
822,896,177,3,Decent product for the price.,2023-12-24 00:00:00
823,739,421,5,Excellent product! Exceeded my expectations.,2024-10-12 00:00:00
824,364,651,4,"Good value for money, would recommend.",2023-12-16 00:00:00
825,798,388,4,"Nice product, met my expectations.",2024-06-03 00:00:00
826,510,121,5,Best purchase I've made in a long time!,2024-08-24 00:00:00
827,261,119,4,"Good value for money, would recommend.",2024-07-18 00:00:00
828,583,126,4,"Great quality, happy with my purchase.",2023-01-08 00:00:00
829,963,386,5,"Amazing product, worth every penny!",2024-02-07 00:00:00
830,81,368,4,"Nice product, met my expectations.",2023-03-02 00:00:00
831,927,474,5,"Fantastic product, very satisfied!",2023-11-11 00:00:00
832,939,85,4,"Nice product, met my expectations.",2023-09-12 00:00:00
833,79,89,1,Worst purchase ever made.,2024-06-24 00:00:00
834,879,126,2,Disappointed with the quality.,2023-04-02 00:00:00
835,939,529,5,"Amazing product, worth every penny!",2024-01-25 00:00:00
836,505,577,5,"Amazing product, worth every penny!",2024-02-11 00:00:00
837,35,444,4,"Good value for money, would recommend.",2024-07-22 00:00:00
838,420,266,5,Absolutely love it! Will buy again.,2024-03-25 00:00:00
839,33,594,2,Poor quality for the price.,2024-08-27 00:00:00
840,171,237,5,"Fantastic product, very satisfied!",2024-06-27 00:00:00
841,643,223,4,"Very good product, minor improvements needed.",2024-10-06 00:00:00
842,48,378,5,"Amazing product, worth every penny!",2024-02-09 00:00:00
843,377,335,2,Disappointed with the quality.,2024-03-11 00:00:00
844,340,179,3,"Average product, nothing special.",2023-10-24 00:00:00
845,966,465,5,"Fantastic product, very satisfied!",2023-06-16 00:00:00
846,355,650,5,Superb quality and fast delivery.,2024-01-22 00:00:00
847,83,349,4,"Great quality, happy with my purchase.",2024-08-16 00:00:00
848,267,692,5,Perfect! Exactly what I was looking for.,2023-12-08 00:00:00
849,53,424,4,"Very good product, minor improvements needed.",2024-04-27 00:00:00
850,910,645,3,"Average product, nothing special.",2024-05-05 00:00:00
851,401,75,3,"Acceptable, but not impressed.",2023-08-08 00:00:00
852,72,506,5,"Fantastic product, very satisfied!",2023-06-30 00:00:00
853,231,41,4,"Solid product, does what it promises.",2023-02-08 00:00:00
854,299,305,4,"Quality is good, delivery was fast.",2023-09-03 00:00:00
855,960,400,2,Disappointed with the quality.,2023-08-06 00:00:00
856,794,173,3,"Average product, nothing special.",2024-06-05 00:00:00
857,461,339,4,"Very good product, minor improvements needed.",2024-03-12 00:00:00
858,727,674,4,"Very good product, minor improvements needed.",2023-10-15 00:00:00
859,756,474,2,"Not as described, below expectations.",2024-02-17 00:00:00
860,612,147,4,"Very good product, minor improvements needed.",2024-06-01 00:00:00
861,754,249,3,Decent product for the price.,2024-06-25 00:00:00
862,484,123,5,"Fantastic product, very satisfied!",2023-01-11 00:00:00
863,941,243,4,"Solid product, does what it promises.",2024-05-04 00:00:00
864,244,81,5,Best purchase I've made in a long time!,2023-10-12 00:00:00
865,343,17,3,"It's okay, meets basic requirements.",2023-01-12 00:00:00
866,696,386,5,Absolutely love it! Will buy again.,2023-04-18 00:00:00
867,241,343,5,Excellent product! Exceeded my expectations.,2023-06-19 00:00:00
868,668,344,5,Superb quality and fast delivery.,2023-04-05 00:00:00
869,873,181,4,"Great quality, happy with my purchase.",2023-04-07 00:00:00
870,643,475,4,"Good value for money, would recommend.",2024-05-10 00:00:00
871,382,508,3,"Fair quality, could be better.",2024-09-20 00:00:00
872,95,289,5,"Outstanding quality, highly recommended!",2023-01-02 00:00:00
873,412,439,5,Absolutely love it! Will buy again.,2023-03-08 00:00:00
874,602,332,3,"Acceptable, but not impressed.",2024-09-12 00:00:00
875,351,128,5,Superb quality and fast delivery.,2024-10-17 00:00:00
876,817,636,3,"It's okay, meets basic requirements.",2023-03-20 00:00:00
877,447,541,1,"Very poor quality, do not buy.",2024-06-22 00:00:00
878,428,458,4,"Very good product, minor improvements needed.",2023-04-29 00:00:00
879,1000,638,4,"Good value for money, would recommend.",2024-02-20 00:00:00
880,994,305,3,"It's okay, meets basic requirements.",2023-07-10 00:00:00
881,161,187,2,Disappointed with the quality.,2024-02-13 00:00:00
882,32,466,3,"Acceptable, but not impressed.",2023-08-29 00:00:00
883,368,569,2,Poor quality for the price.,2023-10-23 00:00:00
884,245,131,4,"Quality is good, delivery was fast.",2024-04-22 00:00:00
885,751,587,4,Happy with this purchase overall.,2024-06-23 00:00:00
886,913,60,3,"It's okay, meets basic requirements.",2024-09-29 00:00:00
887,222,231,4,"Very good product, minor improvements needed.",2023-07-01 00:00:00
888,91,57,5,"Fantastic product, very satisfied!",2024-07-06 00:00:00
889,320,620,4,"Great quality, happy with my purchase.",2024-11-10 00:00:00
890,982,111,4,"Very good product, minor improvements needed.",2024-07-04 00:00:00
891,375,524,5,Absolutely love it! Will buy again.,2023-05-28 00:00:00
892,773,224,5,"Amazing product, worth every penny!",2024-11-05 00:00:00
893,126,215,3,"Fair quality, could be better.",2024-09-29 00:00:00
894,887,459,5,Best purchase I've made in a long time!,2023-02-11 00:00:00
895,979,220,5,"Fantastic product, very satisfied!",2023-08-24 00:00:00
896,579,171,5,Perfect! Exactly what I was looking for.,2023-06-18 00:00:00
897,783,359,4,"Very good product, minor improvements needed.",2024-08-08 00:00:00
898,884,54,5,Absolutely love it! Will buy again.,2023-07-24 00:00:00
899,390,676,4,"Nice product, met my expectations.",2024-02-04 00:00:00
900,331,23,4,"Good value for money, would recommend.",2023-03-08 00:00:00
901,450,619,3,"Acceptable, but not impressed.",2024-02-02 00:00:00
902,380,278,3,"Works as described, nothing more.",2023-11-28 00:00:00
903,246,27,3,Decent product for the price.,2023-01-18 00:00:00
904,258,415,3,Decent product for the price.,2023-11-27 00:00:00
905,216,650,4,"Quality is good, delivery was fast.",2024-05-03 00:00:00
906,212,491,4,"Solid product, does what it promises.",2023-08-01 00:00:00
907,866,78,3,"It's okay, meets basic requirements.",2024-11-13 00:00:00
908,872,166,5,Best purchase I've made in a long time!,2024-05-20 00:00:00
909,532,105,5,Superb quality and fast delivery.,2024-06-18 00:00:00
910,780,395,5,Perfect! Exactly what I was looking for.,2023-04-16 00:00:00
911,174,606,5,Best purchase I've made in a long time!,2023-02-19 00:00:00
912,177,220,4,"Solid product, does what it promises.",2023-05-30 00:00:00
913,346,168,1,"Very poor quality, do not buy.",2023-05-25 00:00:00
914,235,482,3,"Works as described, nothing more.",2023-03-16 00:00:00
915,267,534,5,Excellent product! Exceeded my expectations.,2024-02-12 00:00:00
916,419,675,4,"Nice product, met my expectations.",2024-11-19 00:00:00
917,786,235,5,Absolutely love it! Will buy again.,2023-12-16 00:00:00
918,379,422,2,Disappointed with the quality.,2024-05-18 00:00:00
919,171,127,4,"Nice product, met my expectations.",2023-07-31 00:00:00
920,633,83,5,Absolutely love it! Will buy again.,2023-06-26 00:00:00
921,97,348,2,Not satisfied with my purchase.,2024-07-06 00:00:00
922,816,422,5,"Fantastic product, very satisfied!",2024-02-21 00:00:00
923,80,78,5,Perfect! Exactly what I was looking for.,2024-06-19 00:00:00
924,680,113,3,"It's okay, meets basic requirements.",2023-12-03 00:00:00
925,52,218,4,"Very good product, minor improvements needed.",2023-01-24 00:00:00
926,394,42,4,"Good value for money, would recommend.",2023-12-20 00:00:00
927,813,334,5,Perfect! Exactly what I was looking for.,2023-04-07 00:00:00
928,205,697,4,"Good value for money, would recommend.",2023-04-26 00:00:00
929,517,541,5,Best purchase I've made in a long time!,2023-03-01 00:00:00
930,840,182,2,"Not as described, below expectations.",2024-05-24 00:00:00
931,795,315,4,"Very good product, minor improvements needed.",2023-03-21 00:00:00
932,693,449,4,"Nice product, met my expectations.",2024-04-24 00:00:00
933,503,33,5,Excellent product! Exceeded my expectations.,2024-04-04 00:00:00
934,817,167,4,"Quality is good, delivery was fast.",2023-05-13 00:00:00
935,947,379,5,"Fantastic product, very satisfied!",2023-12-08 00:00:00
936,800,55,4,"Great quality, happy with my purchase.",2023-07-20 00:00:00
937,643,132,2,Would not recommend this product.,2024-09-21 00:00:00
938,820,439,3,"Works as described, nothing more.",2023-05-26 00:00:00
939,223,645,5,"Amazing product, worth every penny!",2023-02-02 00:00:00
940,183,97,3,"It's okay, meets basic requirements.",2024-07-18 00:00:00
941,763,504,5,"Amazing product, worth every penny!",2023-07-27 00:00:00
942,583,504,5,Excellent product! Exceeded my expectations.,2023-03-02 00:00:00
943,818,359,5,"Amazing product, worth every penny!",2024-07-04 00:00:00
944,784,408,2,Several issues with this item.,2024-02-09 00:00:00
945,914,337,3,"Works as described, nothing more.",2023-05-26 00:00:00
946,911,155,5,"Outstanding quality, highly recommended!",2023-08-02 00:00:00
947,577,335,4,"Nice product, met my expectations.",2023-01-27 00:00:00
948,140,85,5,"Fantastic product, very satisfied!",2024-07-09 00:00:00
949,201,111,5,Superb quality and fast delivery.,2023-06-13 00:00:00
950,278,559,4,"Good value for money, would recommend.",2023-08-16 00:00:00
951,811,378,2,"Not as described, below expectations.",2023-02-16 00:00:00
952,185,542,4,"Quality is good, delivery was fast.",2024-10-23 00:00:00
953,196,282,4,"Nice product, met my expectations.",2024-08-29 00:00:00
954,582,659,1,"Terrible product, waste of money.",2023-01-14 00:00:00
955,563,361,4,"Quality is good, delivery was fast.",2023-05-16 00:00:00
956,432,124,5,Perfect! Exactly what I was looking for.,2023-03-14 00:00:00
957,160,642,3,"It's okay, meets basic requirements.",2023-05-12 00:00:00
958,383,31,4,"Good value for money, would recommend.",2024-11-23 00:00:00
959,600,687,3,Decent product for the price.,2023-04-18 00:00:00
960,986,338,5,Superb quality and fast delivery.,2023-09-15 00:00:00
961,875,683,5,Best purchase I've made in a long time!,2023-10-26 00:00:00
962,86,159,5,"Amazing product, worth every penny!",2023-10-16 00:00:00
963,185,606,3,"Acceptable, but not impressed.",2023-07-28 00:00:00
964,805,278,5,Superb quality and fast delivery.,2023-09-21 00:00:00
965,412,508,4,"Quality is good, delivery was fast.",2024-02-20 00:00:00
966,276,499,4,Happy with this purchase overall.,2023-01-24 00:00:00
967,519,102,5,Perfect! Exactly what I was looking for.,2023-11-13 00:00:00
968,872,211,3,"Works as described, nothing more.",2024-05-03 00:00:00
969,313,73,4,"Very good product, minor improvements needed.",2024-09-04 00:00:00
970,548,79,5,"Fantastic product, very satisfied!",2024-10-01 00:00:00
971,540,217,5,Best purchase I've made in a long time!,2024-02-07 00:00:00
972,440,62,4,"Nice product, met my expectations.",2024-05-22 00:00:00
973,908,104,5,"Fantastic product, very satisfied!",2024-02-13 00:00:00
974,593,108,5,Superb quality and fast delivery.,2024-01-30 00:00:00
975,137,369,5,Excellent product! Exceeded my expectations.,2024-05-09 00:00:00
976,936,2,5,Excellent product! Exceeded my expectations.,2024-07-24 00:00:00
977,830,237,5,"Outstanding quality, highly recommended!",2023-04-30 00:00:00
978,695,181,5,Excellent product! Exceeded my expectations.,2023-11-28 00:00:00
979,355,398,4,"Great quality, happy with my purchase.",2024-09-09 00:00:00
980,644,164,2,Disappointed with the quality.,2023-10-28 00:00:00
981,132,674,5,Best purchase I've made in a long time!,2024-11-01 00:00:00
982,269,140,5,"Outstanding quality, highly recommended!",2023-12-23 00:00:00
983,242,491,4,"Quality is good, delivery was fast.",2024-04-16 00:00:00
984,252,171,5,"Outstanding quality, highly recommended!",2024-02-21 00:00:00
985,979,494,4,"Solid product, does what it promises.",2024-07-05 00:00:00
986,147,355,5,Excellent product! Exceeded my expectations.,2024-01-13 00:00:00
987,694,296,5,Best purchase I've made in a long time!,2023-07-30 00:00:00
988,317,30,5,"Fantastic product, very satisfied!",2023-09-05 00:00:00
989,797,162,4,"Nice product, met my expectations.",2024-07-09 00:00:00
990,759,539,5,"Amazing product, worth every penny!",2024-08-01 00:00:00
991,632,159,5,"Amazing product, worth every penny!",2023-08-26 00:00:00
992,101,410,5,Absolutely love it! Will buy again.,2024-07-17 00:00:00
993,792,171,2,Poor quality for the price.,2023-10-01 00:00:00
994,56,637,5,Excellent product! Exceeded my expectations.,2024-03-07 00:00:00
995,758,628,5,Absolutely love it! Will buy again.,2023-03-13 00:00:00
996,953,193,1,"Complete waste, avoid this product.",2024-05-07 00:00:00
997,318,200,4,"Very good product, minor improvements needed.",2024-11-04 00:00:00
998,420,99,4,"Solid product, does what it promises.",2023-12-05 00:00:00
999,18,689,3,"Acceptable, but not impressed.",2024-04-06 00:00:00
1000,318,237,5,Excellent product! Exceeded my expectations.,2023-09-29 00:00:00
1001,575,457,5,"Amazing product, worth every penny!",2023-07-19 00:00:00
1002,283,158,2,Would not recommend this product.,2024-09-06 00:00:00
1003,69,281,5,Excellent product! Exceeded my expectations.,2023-02-23 00:00:00
1004,286,186,3,"Fair quality, could be better.",2024-03-09 00:00:00
1005,533,479,2,Disappointed with the quality.,2024-01-12 00:00:00
1006,904,399,4,"Solid product, does what it promises.",2023-01-31 00:00:00
1007,827,507,4,"Nice product, met my expectations.",2023-07-04 00:00:00
1008,870,575,5,Perfect! Exactly what I was looking for.,2023-12-05 00:00:00
1009,764,453,3,"Fair quality, could be better.",2023-10-29 00:00:00
1010,340,343,4,"Nice product, met my expectations.",2023-04-17 00:00:00
1011,135,691,5,"Amazing product, worth every penny!",2024-02-11 00:00:00
1012,51,310,5,"Amazing product, worth every penny!",2024-08-05 00:00:00
1013,985,357,4,"Nice product, met my expectations.",2023-12-23 00:00:00
1014,782,80,5,Excellent product! Exceeded my expectations.,2023-11-13 00:00:00
1015,26,550,4,"Solid product, does what it promises.",2023-05-31 00:00:00
1016,160,508,4,"Very good product, minor improvements needed.",2023-05-29 00:00:00
1017,370,96,4,"Nice product, met my expectations.",2024-06-07 00:00:00
1018,787,448,5,"Amazing product, worth every penny!",2024-01-27 00:00:00
1019,97,126,5,"Outstanding quality, highly recommended!",2024-06-07 00:00:00
1020,557,682,4,"Very good product, minor improvements needed.",2024-05-20 00:00:00
1021,928,347,5,Absolutely love it! Will buy again.,2024-01-05 00:00:00
1022,100,609,4,"Quality is good, delivery was fast.",2024-02-05 00:00:00
1023,518,411,3,Decent product for the price.,2024-04-22 00:00:00
1024,327,398,4,"Very good product, minor improvements needed.",2024-06-17 00:00:00
1025,796,431,4,Happy with this purchase overall.,2024-07-24 00:00:00
1026,677,128,5,"Outstanding quality, highly recommended!",2024-10-05 00:00:00
1027,914,133,5,Excellent product! Exceeded my expectations.,2024-05-23 00:00:00
1028,673,397,5,Perfect! Exactly what I was looking for.,2023-04-01 00:00:00
1029,70,371,2,"Not as described, below expectations.",2024-09-30 00:00:00
1030,980,84,3,"It's okay, meets basic requirements.",2024-02-09 00:00:00
1031,580,257,5,Best purchase I've made in a long time!,2023-06-14 00:00:00
1032,56,325,5,"Amazing product, worth every penny!",2023-04-25 00:00:00
1033,536,680,5,"Outstanding quality, highly recommended!",2023-05-26 00:00:00
1034,888,635,5,"Amazing product, worth every penny!",2023-04-28 00:00:00
1035,806,429,4,"Great quality, happy with my purchase.",2024-01-14 00:00:00
1036,208,344,4,"Quality is good, delivery was fast.",2023-10-27 00:00:00
1037,569,305,4,"Quality is good, delivery was fast.",2023-10-20 00:00:00
1038,947,539,2,Disappointed with the quality.,2024-10-28 00:00:00
1039,314,491,5,Perfect! Exactly what I was looking for.,2023-06-14 00:00:00
1040,974,22,5,"Outstanding quality, highly recommended!",2023-01-28 00:00:00
1041,717,280,5,Excellent product! Exceeded my expectations.,2024-07-12 00:00:00
1042,26,366,5,Superb quality and fast delivery.,2024-11-24 00:00:00
1043,799,170,4,"Nice product, met my expectations.",2024-06-06 00:00:00
1044,581,226,5,Excellent product! Exceeded my expectations.,2023-08-29 00:00:00
1045,642,127,4,"Very good product, minor improvements needed.",2024-09-19 00:00:00
1046,809,61,3,"Fair quality, could be better.",2024-03-24 00:00:00
1047,192,601,5,Perfect! Exactly what I was looking for.,2023-03-14 00:00:00
1048,899,423,4,"Good value for money, would recommend.",2023-12-24 00:00:00
1049,299,486,5,Best purchase I've made in a long time!,2024-05-22 00:00:00
1050,118,539,4,"Nice product, met my expectations.",2023-05-28 00:00:00
1051,659,620,5,"Amazing product, worth every penny!",2023-03-08 00:00:00
1052,702,578,5,Best purchase I've made in a long time!,2024-03-10 00:00:00
1053,26,446,4,"Very good product, minor improvements needed.",2024-03-25 00:00:00
1054,293,374,2,Disappointed with the quality.,2023-02-03 00:00:00
1055,552,450,4,"Nice product, met my expectations.",2024-09-12 00:00:00
1056,875,272,1,"Extremely disappointed, returning it.",2024-02-28 00:00:00
1057,503,14,3,"It's okay, meets basic requirements.",2024-09-16 00:00:00
1058,465,538,3,"It's okay, meets basic requirements.",2023-12-14 00:00:00
1059,796,423,2,Disappointed with the quality.,2023-02-04 00:00:00
1060,352,356,4,Happy with this purchase overall.,2024-12-01 00:00:00
1061,579,678,4,"Very good product, minor improvements needed.",2023-08-31 00:00:00
1062,693,564,4,"Great quality, happy with my purchase.",2024-03-20 00:00:00
1063,635,547,5,Excellent product! Exceeded my expectations.,2024-06-05 00:00:00
1064,243,296,4,"Good value for money, would recommend.",2024-07-13 00:00:00
1065,773,597,4,"Solid product, does what it promises.",2023-06-12 00:00:00
1066,444,24,3,"Acceptable, but not impressed.",2024-03-02 00:00:00
1067,1,616,4,"Great quality, happy with my purchase.",2023-06-17 00:00:00
1068,584,674,5,"Amazing product, worth every penny!",2024-03-18 00:00:00
1069,659,489,1,"Terrible product, waste of money.",2024-05-01 00:00:00
1070,883,364,5,Excellent product! Exceeded my expectations.,2023-12-01 00:00:00
1071,681,324,3,Decent product for the price.,2023-02-18 00:00:00
1072,965,241,5,Absolutely love it! Will buy again.,2023-07-04 00:00:00
1073,209,410,5,Best purchase I've made in a long time!,2024-05-27 00:00:00
1074,823,578,4,"Quality is good, delivery was fast.",2023-10-06 00:00:00
1075,276,571,4,"Great quality, happy with my purchase.",2024-10-06 00:00:00
1076,813,21,5,Perfect! Exactly what I was looking for.,2024-03-04 00:00:00
1077,228,69,5,Best purchase I've made in a long time!,2024-09-19 00:00:00
1078,544,242,4,"Solid product, does what it promises.",2023-02-23 00:00:00
1079,898,581,5,Superb quality and fast delivery.,2023-07-19 00:00:00
1080,853,564,3,"Acceptable, but not impressed.",2023-10-26 00:00:00
1081,494,148,3,Decent product for the price.,2024-02-11 00:00:00
1082,148,62,4,"Solid product, does what it promises.",2023-03-27 00:00:00
1083,644,577,5,Superb quality and fast delivery.,2024-07-09 00:00:00
1084,27,247,4,"Solid product, does what it promises.",2023-05-26 00:00:00
1085,853,676,3,"Works as described, nothing more.",2024-06-13 00:00:00
1086,721,359,5,Best purchase I've made in a long time!,2023-02-16 00:00:00
1087,684,408,4,"Great quality, happy with my purchase.",2024-02-17 00:00:00
1088,90,246,4,"Great quality, happy with my purchase.",2024-09-26 00:00:00
1089,989,61,3,"Works as described, nothing more.",2023-05-03 00:00:00
1090,832,238,5,"Outstanding quality, highly recommended!",2023-11-12 00:00:00
1091,357,90,4,"Good value for money, would recommend.",2024-07-30 00:00:00
1092,91,59,3,Decent product for the price.,2023-09-27 00:00:00
1093,364,607,5,Superb quality and fast delivery.,2023-05-09 00:00:00
1094,541,244,2,"Not as described, below expectations.",2023-04-10 00:00:00
1095,116,456,5,"Fantastic product, very satisfied!",2024-02-01 00:00:00
1096,882,271,3,"Acceptable, but not impressed.",2024-02-20 00:00:00
1097,611,328,5,Superb quality and fast delivery.,2024-09-28 00:00:00
1098,247,679,4,"Very good product, minor improvements needed.",2023-07-21 00:00:00
1099,254,494,5,Perfect! Exactly what I was looking for.,2023-01-06 00:00:00
1100,547,478,4,"Very good product, minor improvements needed.",2024-04-02 00:00:00
1101,133,226,4,Happy with this purchase overall.,2024-09-25 00:00:00
1102,174,638,2,Poor quality for the price.,2024-08-01 00:00:00
1103,787,380,2,Disappointed with the quality.,2023-03-16 00:00:00
1104,13,484,3,"Average product, nothing special.",2023-11-23 00:00:00
1105,869,447,5,"Outstanding quality, highly recommended!",2024-07-28 00:00:00
1106,614,356,4,"Good value for money, would recommend.",2023-11-04 00:00:00
1107,596,663,5,"Fantastic product, very satisfied!",2024-09-16 00:00:00
1108,445,451,4,"Solid product, does what it promises.",2024-06-14 00:00:00
1109,88,218,2,Would not recommend this product.,2024-03-15 00:00:00
1110,417,20,5,"Amazing product, worth every penny!",2024-10-07 00:00:00
1111,21,289,4,"Great quality, happy with my purchase.",2024-09-20 00:00:00
1112,944,278,5,Best purchase I've made in a long time!,2023-12-28 00:00:00
1113,376,87,4,"Solid product, does what it promises.",2024-01-05 00:00:00
1114,230,411,4,Happy with this purchase overall.,2024-02-07 00:00:00
1115,144,392,5,"Fantastic product, very satisfied!",2023-04-20 00:00:00
1116,259,106,3,Decent product for the price.,2023-07-16 00:00:00
1117,463,285,5,"Fantastic product, very satisfied!",2024-05-25 00:00:00
1118,486,518,4,"Great quality, happy with my purchase.",2023-04-20 00:00:00
1119,911,448,5,"Amazing product, worth every penny!",2023-03-01 00:00:00
1120,131,302,5,"Amazing product, worth every penny!",2024-08-12 00:00:00
1121,35,353,5,Superb quality and fast delivery.,2023-06-13 00:00:00
1122,728,191,4,"Quality is good, delivery was fast.",2024-01-01 00:00:00
1123,253,630,4,"Very good product, minor improvements needed.",2024-11-26 00:00:00
1124,952,256,5,Perfect! Exactly what I was looking for.,2023-05-07 00:00:00
1125,898,513,4,Happy with this purchase overall.,2024-12-01 00:00:00
1126,64,4,5,"Amazing product, worth every penny!",2024-10-30 00:00:00
1127,298,279,5,"Amazing product, worth every penny!",2023-04-23 00:00:00
1128,680,634,5,Absolutely love it! Will buy again.,2024-06-06 00:00:00
1129,921,118,4,"Quality is good, delivery was fast.",2023-09-20 00:00:00
1130,993,347,2,Disappointed with the quality.,2024-05-18 00:00:00
1131,461,696,5,Absolutely love it! Will buy again.,2024-03-19 00:00:00
1132,646,315,5,"Outstanding quality, highly recommended!",2024-04-12 00:00:00
1133,115,45,5,Excellent product! Exceeded my expectations.,2023-06-19 00:00:00
1134,329,540,5,"Outstanding quality, highly recommended!",2023-01-11 00:00:00
1135,681,277,5,Excellent product! Exceeded my expectations.,2024-04-11 00:00:00
1136,16,45,2,Not satisfied with my purchase.,2023-05-21 00:00:00
1137,725,352,5,"Fantastic product, very satisfied!",2023-06-05 00:00:00
1138,644,481,4,"Nice product, met my expectations.",2023-09-09 00:00:00
1139,334,20,4,"Very good product, minor improvements needed.",2023-08-22 00:00:00
1140,948,34,4,"Great quality, happy with my purchase.",2024-06-20 00:00:00
1141,907,537,5,Superb quality and fast delivery.,2024-09-28 00:00:00
1142,339,216,2,Several issues with this item.,2024-08-08 00:00:00
1143,400,694,4,"Very good product, minor improvements needed.",2023-10-31 00:00:00
1144,865,68,4,"Nice product, met my expectations.",2024-04-14 00:00:00
1145,593,472,3,"Average product, nothing special.",2024-05-26 00:00:00
1146,364,406,4,"Very good product, minor improvements needed.",2023-09-26 00:00:00
1147,687,372,4,"Nice product, met my expectations.",2023-11-28 00:00:00
1148,24,106,5,"Outstanding quality, highly recommended!",2024-01-15 00:00:00
1149,501,497,5,"Outstanding quality, highly recommended!",2024-04-16 00:00:00
1150,427,332,5,"Fantastic product, very satisfied!",2024-01-01 00:00:00
1151,561,479,4,"Great quality, happy with my purchase.",2023-04-30 00:00:00
1152,398,241,4,Happy with this purchase overall.,2024-10-01 00:00:00
1153,796,388,3,Decent product for the price.,2023-11-19 00:00:00
1154,171,76,4,"Nice product, met my expectations.",2024-04-02 00:00:00
1155,746,307,5,Absolutely love it! Will buy again.,2024-11-06 00:00:00
1156,508,69,4,"Very good product, minor improvements needed.",2023-01-11 00:00:00
1157,765,132,4,"Solid product, does what it promises.",2024-11-20 00:00:00
1158,734,665,4,Happy with this purchase overall.,2023-12-21 00:00:00
1159,380,42,4,"Quality is good, delivery was fast.",2023-08-21 00:00:00
1160,254,75,3,"Works as described, nothing more.",2023-04-15 00:00:00
1161,28,624,5,Best purchase I've made in a long time!,2024-10-24 00:00:00
1162,323,421,2,Several issues with this item.,2023-10-21 00:00:00
1163,598,416,1,Worst purchase ever made.,2023-12-15 00:00:00
1164,95,104,4,"Great quality, happy with my purchase.",2024-01-01 00:00:00
1165,67,266,5,Perfect! Exactly what I was looking for.,2024-08-22 00:00:00
1166,698,164,5,Excellent product! Exceeded my expectations.,2023-02-27 00:00:00
1167,33,419,5,Superb quality and fast delivery.,2023-03-15 00:00:00
1168,394,572,4,"Great quality, happy with my purchase.",2024-03-04 00:00:00
1169,725,291,4,"Nice product, met my expectations.",2024-08-18 00:00:00
1170,642,372,1,"Complete waste, avoid this product.",2023-12-25 00:00:00
1171,636,332,4,Happy with this purchase overall.,2024-07-07 00:00:00
1172,744,371,4,"Solid product, does what it promises.",2023-02-06 00:00:00
1173,418,607,4,"Very good product, minor improvements needed.",2024-03-06 00:00:00
1174,129,460,3,"Works as described, nothing more.",2024-08-11 00:00:00
1175,200,242,5,"Outstanding quality, highly recommended!",2024-04-25 00:00:00
1176,591,436,4,"Great quality, happy with my purchase.",2024-11-01 00:00:00
1177,67,23,4,"Solid product, does what it promises.",2024-08-22 00:00:00
1178,681,651,5,Best purchase I've made in a long time!,2024-03-21 00:00:00
1179,27,102,2,Would not recommend this product.,2023-07-10 00:00:00
1180,795,211,3,"Average product, nothing special.",2024-06-30 00:00:00
1181,884,219,5,Best purchase I've made in a long time!,2023-06-23 00:00:00
1182,897,511,2,Would not recommend this product.,2023-10-25 00:00:00
1183,185,663,5,Excellent product! Exceeded my expectations.,2023-01-21 00:00:00
1184,257,201,4,"Great quality, happy with my purchase.",2023-11-30 00:00:00
1185,694,504,4,"Very good product, minor improvements needed.",2023-07-27 00:00:00
1186,639,26,5,"Outstanding quality, highly recommended!",2024-09-06 00:00:00
1187,344,221,5,Absolutely love it! Will buy again.,2024-02-15 00:00:00
1188,628,578,2,Not satisfied with my purchase.,2024-11-21 00:00:00
1189,747,689,5,"Outstanding quality, highly recommended!",2024-07-25 00:00:00
1190,272,426,5,Absolutely love it! Will buy again.,2023-11-07 00:00:00
1191,290,653,4,"Quality is good, delivery was fast.",2023-03-31 00:00:00
1192,383,632,2,Not satisfied with my purchase.,2024-06-09 00:00:00
1193,892,6,3,Decent product for the price.,2023-10-05 00:00:00
1194,314,359,5,Best purchase I've made in a long time!,2023-03-04 00:00:00
