id,customer_id,product_id,quantity,total_amount,order_date,status,payment_method
1560,489,359,1,245.47,2023-10-13 00:00:00,completed,credit_card
1561,489,219,5,2055.58,2023-10-27 00:00:00,processing,credit_card
1562,489,160,1,454.42,2024-07-25 00:00:00,shipped,credit_card
1563,490,579,5,2390.25,2023-03-06 00:00:00,completed,debit_card
1564,490,411,3,1399.09,2023-06-17 00:00:00,completed,paypal
1565,490,70,1,126.87,2023-06-17 00:00:00,completed,credit_card
1566,490,427,1,23.59,2023-05-27 00:00:00,completed,credit_card
1567,490,10,2,50.52,2024-08-29 00:00:00,completed,credit_card
1568,490,641,1,20.86,2023-12-30 00:00:00,completed,credit_card
1569,490,283,1,415.32,2024-03-30 00:00:00,completed,credit_card
1570,490,172,1,499.92,2024-01-20 00:00:00,completed,debit_card
1571,490,163,1,325.39,2023-04-03 00:00:00,completed,credit_card
1572,490,665,1,150.07,2024-05-28 00:00:00,processing,debit_card
1573,491,295,1,429.94,2023-04-10 00:00:00,completed,paypal
1574,491,352,1,282.6,2023-06-06 00:00:00,completed,credit_card
1575,491,325,1,389.35,2023-12-01 00:00:00,completed,credit_card
1576,491,645,2,56.51,2024-09-30 00:00:00,completed,credit_card
1577,491,601,3,1443.45,2024-03-25 00:00:00,completed,credit_card
1578,491,464,1,93.67,2024-11-27 00:00:00,completed,paypal
1579,491,127,4,997.88,2024-02-26 00:00:00,completed,debit_card
1580,491,200,1,436.95,2023-03-30 00:00:00,completed,debit_card
1581,492,318,2,893.15,2024-06-15 00:00:00,completed,credit_card
1582,492,325,1,413.44,2024-04-13 00:00:00,completed,debit_card
1583,492,558,1,263.34,2023-06-18 00:00:00,completed,credit_card
1584,492,24,1,97.93,2024-05-09 00:00:00,completed,debit_card
1585,492,475,1,174.37,2024-09-08 00:00:00,cancelled,credit_card
1586,492,656,4,1520.22,2023-05-17 00:00:00,completed,credit_card
1587,492,49,1,300.07,2024-10-13 00:00:00,completed,paypal
1588,492,317,3,948.6,2024-11-26 00:00:00,completed,bank_transfer
1589,493,314,3,1392.34,2024-07-27 00:00:00,completed,paypal
1590,493,413,3,982.73,2023-05-25 00:00:00,completed,credit_card
1591,493,588,1,62.17,2024-03-24 00:00:00,completed,paypal
1592,494,165,3,113.25,2023-08-23 00:00:00,completed,paypal
1593,495,179,1,109.19,2023-01-02 00:00:00,completed,debit_card
1594,495,83,3,1287.63,2023-10-08 00:00:00,completed,paypal
1595,495,291,1,489.22,2024-04-14 00:00:00,shipped,bank_transfer
1596,495,74,2,761.13,2024-07-22 00:00:00,shipped,debit_card
1597,495,669,2,280.51,2024-04-19 00:00:00,completed,debit_card
1598,495,636,4,117.48,2024-10-06 00:00:00,completed,credit_card
1599,496,329,5,1085.89,2023-11-08 00:00:00,completed,credit_card
1600,497,696,3,384.58,2023-09-28 00:00:00,completed,debit_card
1601,497,678,1,10.67,2024-08-11 00:00:00,shipped,debit_card
1602,497,45,2,468.19,2024-08-26 00:00:00,completed,credit_card
1603,498,182,1,483.54,2024-05-08 00:00:00,completed,debit_card
1604,499,198,1,321.18,2023-11-14 00:00:00,completed,credit_card
1605,499,647,5,1263.14,2024-05-05 00:00:00,completed,debit_card
1606,499,655,3,226.59,2023-11-10 00:00:00,completed,credit_card
1607,501,258,1,253.18,2023-07-30 00:00:00,shipped,credit_card
1608,501,339,1,288.88,2024-01-18 00:00:00,completed,credit_card
1609,501,255,1,381.01,2023-10-20 00:00:00,completed,debit_card
1610,501,563,4,1464.68,2024-03-08 00:00:00,completed,paypal
1611,501,483,1,254.29,2023-02-26 00:00:00,completed,credit_card
1612,502,376,1,231.75,2024-02-01 00:00:00,completed,credit_card
1613,502,4,1,336.37,2024-09-27 00:00:00,completed,debit_card
1614,502,12,1,205.84,2023-03-18 00:00:00,completed,credit_card
1615,503,670,1,422.48,2024-03-30 00:00:00,completed,paypal
1616,503,525,1,262.72,2024-07-17 00:00:00,completed,credit_card
1617,504,223,1,226.47,2023-09-19 00:00:00,cancelled,debit_card
1618,504,339,2,484.83,2024-09-07 00:00:00,completed,credit_card
1619,504,508,2,167.68,2024-09-02 00:00:00,completed,credit_card
1620,504,429,2,896.48,2024-11-20 00:00:00,completed,credit_card
1621,504,407,3,1268.14,2023-10-11 00:00:00,completed,paypal
1622,505,615,2,675.34,2024-01-28 00:00:00,completed,paypal
1623,505,459,3,1339.56,2023-05-29 00:00:00,shipped,credit_card
1624,505,689,1,80.22,2023-10-05 00:00:00,completed,credit_card
1625,506,138,2,41.34,2023-12-15 00:00:00,completed,paypal
1626,506,496,2,291.58,2024-06-30 00:00:00,completed,bank_transfer
1627,506,152,1,176.59,2024-10-03 00:00:00,completed,credit_card
1628,506,401,5,384.39,2023-08-09 00:00:00,completed,credit_card
1629,507,259,1,215.9,2023-10-13 00:00:00,completed,credit_card
1630,507,598,1,11.45,2024-01-05 00:00:00,completed,paypal
1631,507,521,1,82.74,2024-01-30 00:00:00,completed,credit_card
1632,508,187,1,330.41,2024-10-23 00:00:00,completed,credit_card
1633,508,567,1,22.52,2024-07-07 00:00:00,shipped,paypal
1634,509,447,2,170.28,2024-11-13 00:00:00,completed,credit_card
1635,509,171,2,882.08,2023-10-10 00:00:00,completed,credit_card
1636,509,406,1,338.19,2023-09-20 00:00:00,completed,paypal
1637,509,108,2,65.42,2023-04-27 00:00:00,completed,credit_card
1638,510,390,2,162.34,2023-05-28 00:00:00,completed,credit_card
1639,510,7,5,1860.84,2023-09-02 00:00:00,completed,credit_card
1640,511,495,1,127.47,2023-10-09 00:00:00,completed,debit_card
1641,511,72,2,665.54,2024-02-28 00:00:00,shipped,debit_card
1642,511,68,1,378.16,2023-01-01 00:00:00,completed,paypal
1643,511,220,4,1684.9,2024-11-05 00:00:00,cancelled,bank_transfer
1644,511,10,2,202.61,2024-06-12 00:00:00,completed,credit_card
1645,511,229,1,366.85,2024-06-21 00:00:00,completed,credit_card
1646,512,365,1,35.56,2023-05-31 00:00:00,shipped,credit_card
1647,513,643,3,644.87,2023-02-13 00:00:00,shipped,credit_card
1648,513,177,2,676.01,2024-03-28 00:00:00,completed,paypal
1649,514,442,2,241.3,2023-02-19 00:00:00,completed,credit_card
1650,514,645,2,792.14,2024-11-22 00:00:00,completed,credit_card
1651,514,364,1,431.39,2023-01-01 00:00:00,completed,paypal
1652,514,41,1,325.31,2024-08-13 00:00:00,completed,paypal
1653,514,216,1,493.87,2023-10-17 00:00:00,completed,debit_card
1654,514,63,2,491.89,2024-01-29 00:00:00,completed,credit_card
1655,514,90,1,161.14,2023-07-23 00:00:00,completed,debit_card
1656,514,581,4,1550.14,2024-02-12 00:00:00,completed,bank_transfer
1657,514,458,2,754.0,2023-11-01 00:00:00,completed,credit_card
1658,514,380,3,91.21,2024-04-18 00:00:00,completed,paypal
1659,514,606,1,212.32,2024-06-12 00:00:00,shipped,credit_card
1660,517,537,1,308.51,2024-09-30 00:00:00,completed,credit_card
1661,517,668,2,336.54,2024-03-06 00:00:00,completed,debit_card
1662,519,401,1,204.53,2023-05-11 00:00:00,completed,debit_card
1663,519,131,3,188.36,2024-02-04 00:00:00,shipped,paypal
1664,519,355,2,131.97,2023-09-20 00:00:00,completed,debit_card
1665,519,292,2,260.54,2023-05-14 00:00:00,completed,debit_card
1666,519,675,1,213.75,2024-01-07 00:00:00,completed,debit_card
1667,519,17,1,380.52,2023-04-05 00:00:00,completed,credit_card
1668,520,592,1,211.37,2024-04-05 00:00:00,completed,credit_card
1669,521,252,1,449.14,2024-04-02 00:00:00,cancelled,credit_card
1670,522,554,2,315.64,2024-01-01 00:00:00,completed,bank_transfer
1671,522,241,2,286.52,2023-02-16 00:00:00,completed,paypal
1672,522,626,2,727.36,2023-03-31 00:00:00,completed,credit_card
1673,523,519,3,1195.09,2023-12-20 00:00:00,completed,paypal
1674,523,326,1,265.67,2024-10-05 00:00:00,completed,paypal
1675,523,498,4,981.11,2024-11-30 00:00:00,completed,debit_card
1676,524,7,1,437.34,2024-07-31 00:00:00,completed,credit_card
1677,526,450,5,866.66,2024-09-26 00:00:00,completed,debit_card
1678,526,530,1,486.7,2023-05-21 00:00:00,completed,debit_card
1679,527,95,2,539.76,2023-01-19 00:00:00,shipped,credit_card
1680,528,32,1,40.67,2023-02-11 00:00:00,completed,debit_card
1681,528,86,1,26.31,2024-07-11 00:00:00,shipped,paypal
1682,530,622,3,501.07,2024-02-16 00:00:00,shipped,paypal
1683,530,407,2,995.0,2024-03-27 00:00:00,completed,credit_card
1684,530,281,1,68.34,2023-07-15 00:00:00,completed,credit_card
1685,531,647,1,311.13,2023-05-31 00:00:00,completed,credit_card
1686,531,133,1,342.8,2023-12-08 00:00:00,completed,credit_card
1687,532,570,1,261.28,2024-04-15 00:00:00,completed,credit_card
1688,532,118,3,248.46,2023-03-06 00:00:00,cancelled,bank_transfer
1689,533,386,1,99.8,2023-10-30 00:00:00,completed,credit_card
1690,533,622,1,465.89,2023-05-08 00:00:00,shipped,credit_card
1691,534,458,1,321.73,2023-04-03 00:00:00,shipped,debit_card
1692,534,143,3,355.4,2024-05-09 00:00:00,completed,credit_card
1693,535,160,1,382.15,2024-08-12 00:00:00,completed,debit_card
1694,535,522,1,289.85,2023-01-04 00:00:00,completed,paypal
1695,535,405,5,1951.38,2023-12-23 00:00:00,completed,debit_card
1696,535,261,1,391.01,2024-06-04 00:00:00,completed,credit_card
1697,535,422,1,30.03,2024-04-19 00:00:00,completed,debit_card
1698,536,353,1,433.62,2023-08-19 00:00:00,shipped,credit_card
1699,537,696,2,781.16,2024-01-06 00:00:00,completed,debit_card
1700,537,139,1,131.54,2024-02-15 00:00:00,shipped,credit_card
1701,538,521,1,308.36,2024-03-02 00:00:00,completed,paypal
1702,538,445,1,66.88,2023-12-25 00:00:00,completed,paypal
1703,539,625,2,794.18,2024-09-28 00:00:00,shipped,debit_card
1704,540,152,1,273.82,2024-03-01 00:00:00,cancelled,paypal
1705,541,344,3,290.13,2024-09-12 00:00:00,completed,debit_card
1706,541,395,1,16.46,2023-08-11 00:00:00,completed,credit_card
1707,541,327,1,46.64,2023-01-05 00:00:00,completed,debit_card
1708,541,404,1,329.72,2023-06-30 00:00:00,completed,debit_card
1709,541,648,2,402.72,2023-08-18 00:00:00,completed,credit_card
1710,541,249,4,679.76,2024-06-15 00:00:00,completed,paypal
1711,541,680,4,562.35,2023-10-27 00:00:00,completed,debit_card
1712,542,37,1,29.31,2024-04-17 00:00:00,completed,credit_card
1713,542,612,1,309.3,2024-01-31 00:00:00,completed,credit_card
1714,542,141,4,243.56,2024-08-06 00:00:00,completed,credit_card
1715,542,553,2,722.8,2024-04-02 00:00:00,completed,paypal
1716,542,598,3,1239.33,2024-02-23 00:00:00,completed,debit_card
1717,542,133,2,874.22,2024-04-18 00:00:00,shipped,debit_card
1718,542,643,1,301.1,2024-10-31 00:00:00,completed,paypal
1719,542,283,1,22.67,2023-10-01 00:00:00,completed,debit_card
1720,542,443,1,109.06,2024-06-16 00:00:00,completed,paypal
1721,542,422,1,126.14,2023-06-06 00:00:00,completed,credit_card
1722,542,369,2,830.15,2023-09-17 00:00:00,completed,paypal
1723,542,518,2,415.94,2024-08-11 00:00:00,completed,credit_card
1724,542,364,1,433.52,2024-03-09 00:00:00,completed,credit_card
1725,543,378,3,94.25,2023-06-27 00:00:00,completed,credit_card
1726,543,3,3,119.77,2023-01-09 00:00:00,completed,credit_card
1727,543,499,2,234.2,2024-01-01 00:00:00,completed,paypal
1728,544,295,2,685.24,2024-10-31 00:00:00,completed,bank_transfer
1729,544,170,4,330.73,2023-07-14 00:00:00,shipped,bank_transfer
1730,544,464,1,94.53,2024-06-24 00:00:00,completed,debit_card
1731,544,11,4,473.96,2024-06-12 00:00:00,completed,credit_card
1732,545,640,2,982.45,2024-08-31 00:00:00,completed,debit_card
1733,545,603,1,143.55,2024-01-09 00:00:00,completed,debit_card
1734,545,667,5,1450.27,2024-09-11 00:00:00,completed,debit_card
1735,545,226,1,266.37,2023-03-12 00:00:00,completed,paypal
1736,546,288,1,399.6,2024-08-18 00:00:00,completed,paypal
1737,546,37,1,463.66,2023-01-10 00:00:00,completed,paypal
1738,546,597,2,165.84,2024-05-11 00:00:00,completed,paypal
1739,546,356,1,457.47,2024-05-12 00:00:00,completed,paypal
1740,547,186,2,695.56,2024-05-11 00:00:00,completed,debit_card
1741,547,480,2,406.62,2024-10-08 00:00:00,completed,credit_card
1742,547,472,3,1116.61,2024-01-04 00:00:00,completed,paypal
1743,548,378,1,50.07,2023-08-09 00:00:00,shipped,debit_card
1744,548,456,1,375.88,2023-10-16 00:00:00,completed,credit_card
1745,548,370,3,64.04,2024-10-15 00:00:00,completed,debit_card
1746,548,501,1,248.63,2024-01-10 00:00:00,completed,paypal
1747,550,645,1,410.84,2024-04-13 00:00:00,completed,debit_card
1748,550,3,2,219.01,2023-07-10 00:00:00,completed,credit_card
1749,551,473,2,815.83,2024-02-01 00:00:00,completed,debit_card
1750,551,34,1,46.93,2024-05-11 00:00:00,completed,debit_card
1751,551,401,1,125.74,2023-07-16 00:00:00,completed,paypal
1752,551,444,1,476.96,2023-09-23 00:00:00,completed,paypal
1753,551,200,1,101.4,2024-11-27 00:00:00,shipped,credit_card
1754,551,68,3,1452.84,2023-11-17 00:00:00,completed,debit_card
1755,552,198,1,24.69,2024-09-10 00:00:00,shipped,credit_card
1756,552,634,3,627.06,2023-04-03 00:00:00,completed,credit_card
1757,553,437,2,967.03,2024-06-29 00:00:00,completed,debit_card
1758,553,662,1,199.82,2023-12-14 00:00:00,completed,credit_card
1759,553,317,1,393.92,2024-11-21 00:00:00,completed,credit_card
1760,553,494,1,256.19,2024-11-18 00:00:00,completed,paypal
1761,554,664,2,860.4,2024-08-27 00:00:00,completed,paypal
1762,554,551,1,187.35,2023-08-16 00:00:00,completed,debit_card
1763,554,551,2,142.33,2024-08-26 00:00:00,completed,debit_card
1764,555,250,1,270.2,2023-12-06 00:00:00,completed,credit_card
1765,555,433,1,291.32,2023-04-12 00:00:00,completed,credit_card
1766,556,292,4,1633.65,2023-09-25 00:00:00,shipped,credit_card
1767,556,437,1,380.89,2023-05-09 00:00:00,shipped,credit_card
1768,556,239,1,28.06,2023-12-02 00:00:00,completed,credit_card
1769,557,21,2,230.61,2023-12-09 00:00:00,completed,credit_card
1770,557,148,1,190.0,2023-10-25 00:00:00,completed,credit_card
1771,558,11,2,737.07,2024-05-29 00:00:00,completed,bank_transfer
1772,558,58,1,94.94,2024-03-05 00:00:00,completed,credit_card
1773,558,646,2,109.4,2023-07-12 00:00:00,completed,debit_card
1774,558,306,1,372.75,2023-03-19 00:00:00,completed,credit_card
1775,558,99,1,375.01,2023-10-24 00:00:00,completed,paypal
1776,560,61,1,286.29,2024-02-21 00:00:00,processing,paypal
1777,561,93,1,109.98,2024-11-09 00:00:00,completed,debit_card
1778,561,283,1,171.57,2024-01-31 00:00:00,completed,credit_card
1779,561,551,1,221.2,2024-04-10 00:00:00,completed,credit_card
1780,561,251,2,979.69,2023-08-16 00:00:00,completed,credit_card
1781,561,382,1,82.55,2024-09-30 00:00:00,shipped,credit_card
1782,562,32,1,389.18,2023-12-15 00:00:00,completed,credit_card
1783,563,479,5,61.32,2024-05-31 00:00:00,shipped,debit_card
1784,564,447,2,578.15,2024-01-07 00:00:00,completed,credit_card
1785,565,429,1,125.6,2023-04-28 00:00:00,completed,paypal
1786,566,397,2,650.62,2024-09-12 00:00:00,completed,paypal
1787,566,372,2,657.86,2023-10-19 00:00:00,completed,debit_card
1788,567,430,1,114.8,2023-10-13 00:00:00,completed,credit_card
1789,567,98,2,897.02,2024-09-16 00:00:00,cancelled,debit_card
1790,567,97,3,350.05,2024-03-06 00:00:00,cancelled,debit_card
1791,567,431,2,692.62,2024-11-09 00:00:00,completed,credit_card
1792,568,427,1,250.6,2023-08-30 00:00:00,completed,debit_card
1793,568,139,2,613.88,2023-07-21 00:00:00,completed,credit_card
1794,569,447,1,342.47,2024-03-18 00:00:00,completed,credit_card
1795,569,83,2,627.24,2023-01-22 00:00:00,completed,paypal
1796,569,647,3,590.85,2024-02-26 00:00:00,completed,credit_card
1797,570,131,3,1463.97,2023-01-13 00:00:00,completed,paypal
1798,570,201,2,453.98,2023-04-10 00:00:00,completed,debit_card
1799,570,130,1,100.9,2024-11-09 00:00:00,completed,credit_card
1800,570,9,4,851.36,2023-08-26 00:00:00,completed,credit_card
1801,570,85,3,850.96,2023-12-06 00:00:00,completed,credit_card
1802,570,573,1,324.86,2024-10-20 00:00:00,shipped,credit_card
1803,571,422,1,381.86,2024-11-14 00:00:00,completed,credit_card
1804,571,606,1,417.38,2023-12-20 00:00:00,shipped,paypal
1805,572,183,1,51.3,2024-05-08 00:00:00,completed,paypal
1806,572,332,1,271.49,2023-03-29 00:00:00,completed,credit_card
1807,572,635,1,299.37,2024-08-25 00:00:00,completed,debit_card
1808,572,2,3,961.57,2024-10-09 00:00:00,completed,debit_card
1809,573,460,1,21.21,2023-12-06 00:00:00,completed,credit_card
1810,573,473,3,1069.52,2023-03-06 00:00:00,completed,debit_card
1811,573,103,2,750.77,2024-06-17 00:00:00,completed,credit_card
1812,573,418,1,471.3,2024-09-01 00:00:00,completed,credit_card
1813,573,258,2,364.46,2023-09-15 00:00:00,completed,bank_transfer
1814,574,75,3,274.58,2023-02-26 00:00:00,completed,credit_card
1815,575,373,1,464.1,2024-11-22 00:00:00,completed,debit_card
1816,575,191,2,40.62,2023-10-11 00:00:00,completed,credit_card
1817,575,503,2,474.05,2023-02-18 00:00:00,completed,bank_transfer
1818,575,580,1,322.99,2023-09-10 00:00:00,completed,debit_card
1819,575,159,2,751.06,2023-04-19 00:00:00,completed,credit_card
1820,576,272,2,340.48,2024-09-10 00:00:00,completed,debit_card
1821,576,696,1,36.04,2024-07-14 00:00:00,completed,debit_card
1822,578,663,1,24.45,2024-11-06 00:00:00,completed,credit_card
1823,579,60,1,217.08,2024-05-01 00:00:00,completed,debit_card
1824,579,416,2,894.42,2023-07-28 00:00:00,cancelled,credit_card
1825,579,274,1,261.25,2023-06-04 00:00:00,completed,credit_card
1826,580,654,1,473.24,2024-02-09 00:00:00,completed,credit_card
1827,580,57,1,219.74,2023-03-28 00:00:00,shipped,credit_card
1828,580,483,2,331.59,2023-01-30 00:00:00,shipped,paypal
1829,581,60,1,362.79,2023-12-15 00:00:00,completed,credit_card
1830,582,55,4,396.38,2024-09-07 00:00:00,cancelled,debit_card
1831,583,388,1,364.22,2023-05-22 00:00:00,completed,credit_card
1832,583,369,2,759.91,2024-08-28 00:00:00,completed,paypal
1833,584,153,2,223.97,2023-08-09 00:00:00,completed,bank_transfer
1834,584,341,1,477.6,2023-10-20 00:00:00,completed,credit_card
1835,585,456,2,288.18,2023-03-12 00:00:00,completed,paypal
1836,585,142,2,24.23,2024-04-07 00:00:00,shipped,paypal
1837,585,56,1,28.48,2024-06-01 00:00:00,completed,credit_card
1838,586,461,5,566.59,2024-05-28 00:00:00,completed,credit_card
1839,587,90,2,797.32,2023-01-13 00:00:00,completed,bank_transfer
1840,587,186,3,713.53,2023-11-25 00:00:00,completed,paypal
1841,588,9,1,98.11,2023-02-05 00:00:00,completed,debit_card
1842,588,321,2,847.94,2023-01-14 00:00:00,completed,credit_card
1843,588,430,1,136.71,2024-02-08 00:00:00,processing,debit_card
1844,589,81,1,336.9,2023-06-02 00:00:00,completed,debit_card
1845,590,502,1,87.39,2023-01-15 00:00:00,completed,credit_card
1846,590,34,1,233.27,2024-10-12 00:00:00,completed,credit_card
1847,592,349,2,122.67,2023-12-27 00:00:00,shipped,credit_card
1848,593,67,1,77.93,2023-12-23 00:00:00,completed,debit_card
1849,593,333,2,563.22,2024-08-15 00:00:00,completed,credit_card
1850,593,199,1,299.51,2024-04-20 00:00:00,completed,debit_card
1851,594,169,1,310.66,2024-06-03 00:00:00,completed,paypal
1852,595,339,1,222.93,2024-09-18 00:00:00,shipped,debit_card
1853,595,148,2,468.3,2024-02-26 00:00:00,completed,credit_card
1854,596,667,1,392.45,2024-06-23 00:00:00,completed,debit_card
1855,596,639,5,1443.91,2023-04-19 00:00:00,completed,credit_card
1856,596,690,1,362.74,2024-02-28 00:00:00,completed,credit_card
1857,596,474,2,679.94,2023-07-05 00:00:00,completed,credit_card
1858,596,328,1,295.38,2024-10-23 00:00:00,completed,debit_card
1859,597,201,1,478.08,2023-12-20 00:00:00,completed,debit_card
1860,597,17,2,226.54,2023-04-25 00:00:00,completed,credit_card
1861,597,271,3,1056.93,2023-02-06 00:00:00,completed,paypal
1862,597,139,1,441.1,2024-05-04 00:00:00,completed,credit_card
1863,597,550,1,371.16,2024-08-11 00:00:00,shipped,credit_card
1864,599,24,2,984.93,2023-04-20 00:00:00,completed,debit_card
1865,599,227,1,360.47,2023-03-17 00:00:00,completed,debit_card
1866,600,180,2,480.15,2024-03-07 00:00:00,completed,credit_card
1867,600,11,1,372.61,2024-10-04 00:00:00,completed,credit_card
1868,601,265,1,423.03,2024-06-18 00:00:00,completed,paypal
1869,601,535,2,286.13,2023-11-06 00:00:00,completed,credit_card
1870,601,18,1,231.98,2023-05-12 00:00:00,completed,credit_card
1871,602,546,1,92.1,2023-02-02 00:00:00,completed,credit_card
1872,602,575,1,333.5,2024-08-21 00:00:00,completed,credit_card
1873,602,658,1,416.84,2023-03-15 00:00:00,cancelled,paypal
1874,603,541,1,235.52,2023-07-01 00:00:00,completed,credit_card
1875,603,402,1,258.06,2024-06-09 00:00:00,completed,debit_card
1876,603,186,2,195.31,2023-09-22 00:00:00,processing,debit_card
1877,604,38,1,396.37,2024-02-05 00:00:00,completed,debit_card
1878,604,300,2,52.88,2024-05-27 00:00:00,completed,credit_card
1879,604,398,1,88.89,2024-04-13 00:00:00,cancelled,credit_card
1880,604,637,2,857.42,2024-10-06 00:00:00,completed,debit_card
1881,605,455,2,732.66,2024-06-22 00:00:00,completed,credit_card
1882,605,358,1,177.67,2024-02-20 00:00:00,shipped,debit_card
1883,605,48,1,302.81,2023-06-19 00:00:00,completed,paypal
1884,605,27,1,91.31,2024-11-10 00:00:00,shipped,credit_card
1885,605,485,1,218.19,2024-01-13 00:00:00,completed,debit_card
1886,606,22,3,316.34,2024-03-26 00:00:00,completed,debit_card
1887,606,192,1,309.72,2023-11-25 00:00:00,completed,credit_card
1888,606,440,2,785.9,2023-08-14 00:00:00,completed,credit_card
1889,607,347,1,105.45,2023-07-05 00:00:00,completed,credit_card
1890,608,466,1,404.24,2023-02-04 00:00:00,completed,credit_card
1891,608,151,2,110.19,2023-07-28 00:00:00,completed,paypal
1892,609,421,1,359.64,2024-08-10 00:00:00,completed,debit_card
1893,609,291,2,465.9,2023-11-05 00:00:00,completed,credit_card
1894,610,232,2,343.72,2024-02-22 00:00:00,completed,paypal
1895,611,648,3,1450.13,2023-12-23 00:00:00,completed,credit_card
1896,611,548,2,814.19,2023-11-16 00:00:00,completed,credit_card
1897,611,412,1,165.71,2024-04-11 00:00:00,shipped,credit_card
1898,611,171,1,162.08,2023-09-12 00:00:00,completed,credit_card
1899,612,666,2,612.52,2023-09-14 00:00:00,completed,credit_card
1900,612,258,2,69.84,2024-06-26 00:00:00,completed,debit_card
1901,612,24,1,393.38,2023-07-23 00:00:00,shipped,debit_card
1902,612,497,1,163.64,2023-07-03 00:00:00,completed,debit_card
1903,613,164,1,139.65,2024-04-12 00:00:00,completed,paypal
1904,613,199,1,360.92,2024-11-26 00:00:00,completed,debit_card
1905,614,676,3,990.31,2024-11-07 00:00:00,completed,credit_card
1906,615,415,2,676.21,2024-08-03 00:00:00,completed,credit_card
1907,615,287,1,429.02,2023-09-25 00:00:00,completed,debit_card
1908,615,282,2,971.82,2024-06-08 00:00:00,completed,credit_card
1909,615,53,2,925.97,2024-03-24 00:00:00,completed,paypal
1910,615,593,1,297.52,2023-04-23 00:00:00,shipped,paypal
1911,615,640,1,253.76,2024-06-19 00:00:00,completed,debit_card
1912,615,30,1,278.46,2023-08-17 00:00:00,completed,credit_card
1913,615,465,1,456.39,2023-07-30 00:00:00,completed,credit_card
1914,616,34,1,390.55,2023-11-28 00:00:00,completed,credit_card
1915,617,684,1,212.15,2024-02-04 00:00:00,shipped,credit_card
1916,617,465,1,487.87,2023-09-03 00:00:00,completed,credit_card
1917,617,658,1,82.09,2024-02-14 00:00:00,completed,credit_card
1918,617,552,2,274.95,2024-01-10 00:00:00,completed,debit_card
1919,617,553,2,923.63,2023-08-11 00:00:00,shipped,debit_card
1920,617,459,1,102.51,2023-09-04 00:00:00,completed,credit_card
1921,618,117,1,272.88,2023-06-29 00:00:00,completed,paypal
1922,618,172,1,464.12,2024-11-19 00:00:00,completed,credit_card
1923,618,263,1,118.03,2024-07-16 00:00:00,completed,credit_card
1924,618,367,2,246.09,2023-01-26 00:00:00,shipped,credit_card
1925,619,142,2,285.09,2023-07-12 00:00:00,completed,credit_card
1926,620,88,1,277.2,2023-11-17 00:00:00,completed,paypal
1927,621,27,1,19.91,2023-04-27 00:00:00,completed,credit_card
1928,622,103,3,311.54,2023-06-19 00:00:00,completed,credit_card
1929,622,425,2,590.15,2024-08-19 00:00:00,completed,credit_card
1930,623,74,2,593.46,2024-03-11 00:00:00,completed,debit_card
1931,623,686,1,460.2,2023-10-02 00:00:00,completed,credit_card
1932,623,377,2,511.04,2024-01-25 00:00:00,completed,credit_card
1933,623,687,2,947.85,2024-07-28 00:00:00,completed,credit_card
1934,623,494,2,218.24,2024-08-18 00:00:00,completed,credit_card
1935,623,256,1,194.22,2024-08-14 00:00:00,completed,debit_card
1936,623,468,3,1314.83,2024-07-12 00:00:00,completed,debit_card
1937,623,160,1,452.38,2023-07-20 00:00:00,completed,debit_card
1938,623,553,1,381.07,2023-12-22 00:00:00,completed,credit_card
1939,624,145,1,426.93,2023-01-17 00:00:00,processing,debit_card
1940,625,383,1,488.26,2023-02-06 00:00:00,shipped,debit_card
1941,625,510,1,35.66,2024-05-06 00:00:00,completed,bank_transfer
1942,626,108,1,464.27,2024-01-20 00:00:00,completed,bank_transfer
1943,626,638,1,227.99,2023-12-13 00:00:00,completed,credit_card
1944,628,421,1,68.3,2023-09-24 00:00:00,completed,bank_transfer
1945,630,77,1,348.77,2023-12-23 00:00:00,completed,debit_card
1946,631,676,2,693.58,2024-09-15 00:00:00,completed,paypal
1947,632,179,1,14.9,2023-05-23 00:00:00,completed,debit_card
1948,632,365,5,1458.27,2023-03-10 00:00:00,processing,credit_card
1949,632,314,1,323.27,2024-05-11 00:00:00,completed,credit_card
1950,633,600,1,498.98,2024-11-12 00:00:00,completed,credit_card
1951,633,13,1,229.51,2024-10-19 00:00:00,completed,debit_card
1952,634,532,1,183.4,2023-01-12 00:00:00,completed,bank_transfer
1953,634,448,1,180.02,2023-08-15 00:00:00,completed,credit_card
1954,634,197,2,309.55,2023-01-05 00:00:00,completed,credit_card
1955,634,383,2,188.04,2023-09-10 00:00:00,shipped,credit_card
1956,635,639,1,99.57,2024-02-25 00:00:00,completed,paypal
1957,635,637,3,153.15,2024-02-14 00:00:00,shipped,credit_card
1958,635,208,1,169.5,2024-04-20 00:00:00,completed,credit_card
1959,635,477,3,269.57,2023-07-04 00:00:00,completed,paypal
1960,635,644,1,134.06,2024-06-02 00:00:00,completed,credit_card
1961,635,479,1,207.14,2024-07-14 00:00:00,completed,credit_card
1962,636,71,2,475.17,2023-02-09 00:00:00,completed,credit_card
1963,636,208,1,449.07,2024-03-09 00:00:00,completed,debit_card
1964,636,674,1,190.58,2023-06-03 00:00:00,completed,debit_card
1965,638,404,5,1545.08,2023-04-22 00:00:00,completed,debit_card
1966,638,185,1,356.94,2024-03-07 00:00:00,completed,debit_card
1967,638,83,1,181.87,2023-04-02 00:00:00,completed,debit_card
1968,639,27,1,201.57,2023-07-02 00:00:00,completed,credit_card
